airline,tokens,airline_sentiment,positive
United,"['@unit', '1k', 'member', 'broken', 'seat', 'back', 'broken', 'tv', 'broken', 'light', 'lost', 'bag', 'gee', 'thnx', 'ua922', 'awesom', 'job']",negative,0
United,"['@unit', 'absolut', 'disgust', 'way', 'treat', 'custom', 'anyon', 'activ', 'monitor', 'cust', 'serv', 'unreal', '!', '!']",negative,0
United,"['@unit', 'averag', '200', 'minut', 'wait', 'time', 'tonight', ""i'v"", 'gotten', 'help', 'tonight']",negative,0
United,"['@unit', 'thank', 'noth', 'realli', '!', '60', 'minut', 'wait', 'time', ""i'v"", 'call', 'back', '4x', ""that'"", '240minut', 'wait', 'time']",negative,0
United,"['@unit', 'custom', 'servic', 'unbeliev', 'bad', 'abysm', ""i'v"", 'phone', 'well', '2hr', 'tonight', 'hung', 'yr', 'ppl', '3x']",negative,0
United,"['@unit', 'read', 'full', 'stori', 'submit', 'case', 'team', 'pilot', 'flight', '6232', 'sleep', 'dia']",negative,0
United,"['@unit', 'inconveni', 'weather', 'delay', 'pilot', 'decid', 'wast', 'enough', 'time', 'faa', 'let', 'fli', 'neglig']",negative,0
United,"['@unit', 'bought', 'ticket', 'price', 'publish', 'mistak', 'got', 'email', 'indic', 'unit', 'cancel', 'flightl', 'ticket', '!']",negative,0
United,"['@unit', 'new', '737', 'plane', 'wifi', 'work', 'entertain', 'non', 'exist', 'new', 'seat', 'serious', 'uncomfort', 'realli', '#unitedfail', 'ua1550']",negative,0
United,"['@unit', 'luggag']",negative,0
United,"['@unit', 'screw', '...', 'expect', '!', 'never', '!']",negative,0
United,"['@unit', 'allow', 'famili', 'small', 'children', 'board', 'first', 'anymor', 'next', 'flight', 'anoth', 'airlin', '...']",negative,0
United,"['@unit', 'life', 'goal', 'complet', '✔']",positive,1
United,"['@unit', 'flight', 'cancel', 'flightl', 'denver', 'servic', 'agent', 'offer', 'non', 'jet', 'salt', 'lake', 'denver', 'red', 'eye', 'atlanta', 'hung']",negative,0
United,"['@unit', ""that'"", 'call', 'throw', 'loyalti', 'window', 'tri', 'give', 'less', 'award']",negative,0
United,"['@unit', 'unhelp', 'team', 'sure', ""i'm"", 'bangkok', 'bag', 'chicago', 'u', 'go', 'pay', 'accommod', 'bag', 'arriv']",negative,0
United,"['@unit', ""that'"", 'apolog', 'say']",negative,0
United,"['@unit', 'hold', 'almost', 'two', 'hour', 'tri', 'talk', 'someon', 'cancel', 'flight', 'flight', 'tomorrow', 'morn', 'suggest']",negative,0
United,"['@unit', 'apolog', 'cool']",negative,0
United,"['@unit', 'ask', 'lot', 'custom', 'routin', 'screw', 'know', 'right']",negative,0
United,"['@unit', 'know', 'bag', 'wait', 'around', 'hope', 'arriv', 'one', 'answer', 'plan', 'answer', '...']",negative,0
United,"['@unit', 'somehow', 'knew', 'wait', 'airborn', 'respond', '#hack', '#joker', '#neveragain']",negative,0
United,"['@unit', 'miss', 'flight', 'attend', 'delay', 'flight', 'prime', 'exampl', '1', 'person', 'impact', '100', 'peopl', 'hnl', '->', 'iah', 'ua252', '#wastedtim']",negative,0
United,"['@unit', 'strand', 'texa', 'hang', ""i'm"", 'tri', 'figur', 'get', 'home', 'cool']",negative,0
United,"['@unit', 'tri', 'chang', 'flight', 'three', 'time', 'phone', 'got', 'disconnect', 'time']",negative,0
United,"['@unit', 'poor', 'show', 'today', 'assist', 'passeng', 'mi', 'connect', 'due', 'mainten', 'wait', 'baggag']",negative,0
United,"['@unit', 'show', 'tone', 'deaf', 'video', 'year', 'wifi', 'come', '!', 'hah.not', 'leav', '@virginamerica', 'ftw']",negative,0
United,"['@unit', 'peopl', 'strand', 'caus', 'suck', 'better', 'yet', 'weasel', 'flight', 'book', 'problem', 'room', 'peopl', 'claim', 'weather', 'http://t.co/flcnnn2usd']",negative,0
United,"['@unit', 'look', 'delta', 'flight', 'land', 'pilot', 'claim', 'fli', '6232', 'jac', 'http://t.co/6kp4m0r1f7']",negative,0
United,"['@unit', 'thank', '!', 'much', 'appreci', 'help']",positive,1
United,"['@unit', 'sit', 'flight', '435', 'hour', 'land', 'newark', 'first', 'gate', 'jetway', 'oper', 'serious', '!']",negative,0
United,"['@unit', 'worst', 'custom', 'servic', 'experi', 'ever', '40', 'minut', 'get', 'jetway', 'plane', 'ewr', 'tonight', 'flight', '354', 'disappoint']",negative,0
United,"['@unit', '2', 'hour', 'delay', 'doubl', 'book', 'seat', 'nit', 'park', 'wrong', 'gate', 'incompet', 'finest', 'wait', '1', 'hr']",negative,0
United,"['@unit', 'look', 'peopl', 'tryn', 'sleep', 'airport', 'due', 'shitti', 'compani', 'comp', 'room', 'cxl', 'flight', 'http://t.co/o1u96xc3bo']",negative,0
United,"['@unit', 'rout', 'person', 'houston', 'newark', 'nj', 'sfo', 'accept']",negative,0
United,"['@unit', '25', 'minut', 'hold', '1', 'hr', '25', 'min', '@abc11_wtvd']",negative,0
United,"['@unit', '20', 'yr', 'fli', 'continent', 'unit', 'exclus', 'get', 'everyon', 'hate', 'fl1289sfo', 'ewr', '#getmeoffrhisfuckinplan']",negative,0
United,"['@unit', ""i'm"", 'still', 'tri', 'get', 'thing', 'work', 'yet', 'respond', 'back']",negative,0
United,"['@unit', 'screw', 'reserv', 'assign', 'new', 'one', 'us', 'chang', 'flight', 'chang', 'origin']",negative,0
United,"['@unit', '25', 'min', 'hold', 'progress', 'hour', '...', '919-675-0985']",negative,0
United,"['@unit', 'suck', '!']",negative,0
United,"['@unit', 'u', 'gate', 'readi', 'gate', 'agent', 'go', 'hour', 'two']",negative,0
United,"['@unit', 'differ', 'fiasco', 'outward', 'trip', 'rebook', 'qanta', 'lax-syd', 'ff', 'mile', 'show', 'account', ':(']",negative,0
United,"['@unit', 'would', 'great', 'get', 'callback', 'agent', 'disconnect', 'tri', 'put', 'hold', 'wait', 'connectfor', '60', 'min']",negative,0
United,"['@unit', 'good', 'day', 'fli', 'u', 'two', 'delay', 'flight', 'still', 'plane', 'ewr', 'wait', '1,5', 'hour', 'gate', 'get', 'gate', 'gate', 'agent']",negative,0
United,"['@unit', 'luggag', 'set', 'go', 'dca', 'howev', 'rerout', 'dull', 'current', 'nolo', 'howev', 'bag', 'houston', 'fix']",negative,0
United,"['@unit', ""i'm"", 'extrem', 'disappoint', 'w', 'servic', 'trip', '#unit', '#mileageplu', 'explor', 'card', 'holder']",negative,0
United,"['@unit', 'hope', 'corpor', 'offic', 'readi', 'deal', 'rage', 'creat', 'shitti', 'servic', 'bullshit', 'pilot', '#unitedairlinessuck']",negative,0
United,"['@unit', 'relax', 'space', 'drink', 'flight', '!', '@unit', 'global', 'first', 'loung', 'https://t.co/j4cj0lrf2d', 'http://t.co/dtlguq1kak']",positive,1
United,"['@unit', 'never', 'fli', 'went', 'vacat', 'week', 'lost', 'bag', 'way', 'cloth', 'thankyou']",negative,0
United,"['@unit', 'sadli', 'wasnt', 'due', 'mother', 'natur', 'investig', 'incid', 'employe', 'sfo', 'terribl', 'custom', 'experi']",negative,0
United,"['@unit', 'flight', 'ua90', 'take', '1750', 'delay', '4', 'hr', '30', 'passeng', 'miss', 'flight', 'tel', 'aviv']",negative,0
United,"['@unit', '30', 'us', 'flight', '1750', 'tri', 'get', 'tel', 'aviv', 'tri', 'take', 'right', 'us', 'cruel', 'next', 'flight', '350pm']",negative,0
United,"['@unit', 'airlin', 'suck', '!', 'custom', 'servic', 'suck', '!', 'courtesi', '!', 'incompet', 'passeng', 'matter', 'bet', 'ceo', 'fine', 'though', '!']",negative,0
United,"['@unit', 'also', 'ran', 'water', 'refus', 'servic', '#costumerservic', '#legit', '#jk']",negative,0
United,"['@unit', '4', 'seg', 'flt', 'yvr', 'zurich', 'would', 'credit', 'mile', '2', 'seg', 'full', 'fare']",negative,0
United,"['@unit', '6377', 'sent', 'green', 'tag', 'bag', 'luggag', 'carousel', 'one', 'mess', 'anoth', 'bad', 'day', '@unit']",negative,0
United,"['@unit', 'loung', 'tell', 'us', 'pillow', 'grandma', 'one', 'ladi', 'open', 'closet', 'see', '2', 'right', '#unitedli']",negative,0
United,"['@unit', 'drunk', 'guy', 'threw', 'flight', 'ua936', '4hr', 'ago', 'better', 'rest', 'us', 'held', '5hr', 'plane', 'without', 'food']",negative,0
United,"['@unit', 'sit', 'denver', 'airport', 'wait', 'plane', 'refuel', 'hour', 'half', '!', 'hurri', 'fuck', 'unit', 'fuck', 'retard']",negative,0
United,"['@unit', ""i'm"", 'rebook', 'flight', 'tomorrow', 'even', 'though', '1st', 'class', 'seat', 'orig', 'lousi', 'coach', 'seat']",negative,0
United,"['@unit', 'well', 'one', 'miss', 'mark', 'snit', 'minut', 'step', 'counter']",negative,0
United,"['@unit', 'compens', 'delay', 'caus', 'fact', 'enough', 'flight', 'attend', 'http://t.co/96apr35qan']",negative,0
United,"['@unit', ""we'v"", 'seat', '5hr', 'insid', 'flight', 'ua936', '#iad', 'delay', ""we'v"", 'offer', 'water', 'cooki', 'busi', 'class', '#fail']",negative,0
United,"['@unit', 'pleas', 'get', 'plane', '#ua57']",negative,0
United,"['@unit', 'sinc', 'drop', '2', 'layov', 'still', 'accept']",negative,0
United,"['@unit', '1', 'layov', 'itinerari', 'swap', '3', 'layov', 'itinerari', 'realli', '!']",negative,0
United,"['@unit', 'app', 'say', 'flight', 'ua936', '#zrh', 'depart', '2:45', 'hr', 'late', 'flight', '5', 'hour', 'late', 'flightr', 'still', 'seat', 'insid', 'plane', '#iad', '#fail']",negative,0
United,"['@unit', 'complet', 'flight', 'chang', 'juli', 'never', 'receiv', 'notif']",negative,0
United,"['@unit', 'earn', 'place', 'worst', 'airlin', 'busi']",negative,0
United,"['@unit', ""i'm"", 'tri', 'wifi', 'ua1616', 'sorri', 'realli', 'slow', 'even', '#spotifi', 'lag', 'hard', 'stream']",negative,0
United,"['@unit', 'flight', 'ua1459', 'sit', 'newark', 'wait', 'gate', 'serious', '#threehoursl', 'flight']",negative,0
United,"['@unit', 'ever', 'print', 'known', '#travel', 'number', 'ticket', 'never', 'get', 'use', '#tsa', 'prescreen', 'paid']",negative,0
United,"['@unit', 'board', 'decent', '3', 'useless', 'agent', 'speak', 'english', '2.5', 'hr', 'hold', '6hr', 'mech', 'delay', 'much']",negative,0
United,"['@unit', 'flight', 'cancel', 'flight', 'last', 'opportun', 'rebook', 'us', 'flight', 'even', 'pass']",negative,0
United,"['@unit', '9:56', 'desk', 'attend', 'state', 'would', 'sit', 'awhil', 'given', 'clear', 'lack', 'commun', 'seem', 'norm']",negative,0
United,"['@unit', 'suffer', 'immens', 'ever', 'sinc', 'merg', '..', 'hope', ""i'll"", 'never', 'fli', '@unit', 'ever', '..']",negative,0
United,"['@unit', ""i'd"", 'realli', 'like', 'get', 'plane']",negative,0
United,"['@unit', 'possibl', 'worst', 'airlinegav', 'three', 'chanc', 'second', 'time', '2', 'week', 'flight', 'delay', 'cancel', 'flightl', 'due', 'mechan']",negative,0
United,"['@unit', 'cabin', 'pressur', 'issu', 'pretti', 'seriou', 'flight', '1109', 'land', 'washington', 'head', 'pound']",negative,0
United,"['@unit', 'sandra', 'ur', 'intern', 'checkin', 'counter', 'rude', 'offens', 'comment', 'care', 'complain', 'cuz', '25yr']",negative,0
United,"['@unit', 'mention', 'plane', 'luggag', 'luggag', ""i'm"", 'go', 'mani', 'day']",negative,0
United,"['@unit', '3', 'time', ""i'v"", 'call', 'custom', 'servic', 'least', '40', 'min', '...', 'time', 'cut', 'oper', '...', ""can't"", 'call', 'back', '!']",negative,0
United,"['@unit', 'tell', 'least', 'go', 'cover', 'room', 'get']",negative,0
United,"['@unit', 'omg', '!', '!', '!', 'bump', 'last', 'flight', 'get', 'wors']",negative,0
United,"['@unit', 'speak', 'basic', 'worst', 'design', 'web', 'system', 'ever']",negative,0
United,"['@unit', 'yeah', 'tri', '10', 'time', 'two', 'differ', 'ticket', 'told', 'tri', 'late', 'flightr']",negative,0
United,"['@unit', 'pleas', 'fire', 'captain', 'flight', '6232', 'today', 'singl', 'handedli', 'ruin', 'everi', 'passeng', 'day', 'piec', 'shit', '#unitedsuck']",negative,0
United,"['@unit', 'flight', 'cancel', 'flightl', '4', 'hr', 'airport', 'book', 'new', 'one', '95', 'got', 'two', 'invoic', 'flight', 'approx', '300', 'realli', '!']",negative,0
United,"['@unit', 'hire', 'po', 'pilot', 'thank', 'ruin', 'trip', 'allow', 'see', 'buddi', 'turn', '30', '#unitedsucksdick']",negative,0
United,"['@unit', 'airlin', 'rate', 'worst', 'america', 'got', 'work', 'cut', 'bc', 'treat', 'custom', 'like', 'garbag']",negative,0
United,"['@unit', 'pay', 'hotel', '...', ""i'm"", 'broke', 'student', '#help']",negative,0
United,"['@unit', 'nightmar', '!', '!', 'side', 'flight', 'disast', '!', 'houston', 'get', 'attitud', 'cuz', 'sent', 'ticket', 'counter']",negative,0
United,"['@unit', 'terribl']",negative,0
United,"['@unit', 'eventu', 'explain', 'weather', 'condit', 'extrem', 'get', 'luggag', 'plane', 'sent', 'day', '!']",negative,0
United,"['@unit', 'ewr', 'mco', 'made', 'unplan', 'land', 'pressur', 'failur', 'worst', 'pain', ""i'v"", 'ever', 'felt', 'thought', 'go', 'pass']",negative,0
United,"['@unit', 'make', 'flight', 'takeoff', 'time', 'regardless', 'make', 'late', 'flight', 'wait', 'bag', 'baggag', 'claim']",negative,0
United,"['@unit', '3', 'hour', '...', 'point', 'let', 'peopl', 'plane', '@foxnew', '@cnn', '@msnbc']",negative,0
United,"['@unit', 'tri', 'get', 'custom', 'servic', 'agent', 'land', 'sfo', ""can't"", 'fli', '3', 'layov', '3', 'kid', '!', '!']",negative,0
United,"['@unit', 'nope', 'gave', 'mayb', ""they'll"", 'deliv']",negative,0
United,"['@unit', 'delay', '!', 'cs', 'help', '!', 'notif', '!']",negative,0
United,"['@unit', 'wait']",negative,0
United,"['@unit', 'incompet', 'truli', 'stun', 'point', '4', 'hour', 'plane', '1.75', 'hour', 'nonstop', 'flight']",negative,0
United,"['@unit', '1st', 'u', 'delay', 'flight', 'mechan', 'failur', '2', 'hr', 'runway', '13', 'hr', 'late', 'flightr', ""i'm"", 'still', 'lost', 'bag', 'resolut']",negative,0
United,"['@unit', 'worst']",negative,0
United,"['@unit', 'still', 'wait']",negative,0
United,"['@unit', 'thank', 'repli', 'clarifi', 'airfar', 'similar', 'like', 'intend', 'peer', 'group', '3', 'beer', 'charg', 'howev']",negative,0
United,"['@unit', '...', 'lie', 'lie', 'lie', '...', 'still', 'sit', 'gate', 'move', 'inch', 'http://t.co/lulgnweffh']",negative,0
United,"['@unit', 'final', 'told', 'couldnt', 'use', 'front', 'plane', 'restrm', 'row', '7', 'though', 'other', 'row', 'behind', 'use', 'w', 'issu']",negative,0
United,"['@unit', '#customerservic', '@dulles_airport', 'could', 'wors', 'get', 'bad', 'weather', 'aw']",negative,0
United,"['@unit', 'instead', 'told', 'board', 'wait', 'email', 'tell', 'us', 'delay']",negative,0
United,"['@unit', 'addit', 'husband', 'paid', 'tv', 'servic', 'stop', 'work', 'halfway', 'flight']",negative,0
United,"['@unit', 'unfortun', 'ask', 'staff', 'could', 'help', 'said', 'ask', 'ppl', 'row', 'switch', 'one', 'would']",negative,0
United,"['@unit', 'sent', 'pm', 'two', 'week', 'ago', 'heard', 'noth', '!', '#horribleservic', '#unitedsuck']",negative,0
United,"['@unit', 'thank', '!', 'excit', 'work', 'guy', '!']",positive,1
United,"['@unit', 'yet', 'still', 'left', 'yet', ""can't"", 'watch', 'pre-paid', 'directtv', '#firstworldproblem']",negative,0
United,"['@unit', 'yr', 'team', 'hold', 'hour', 'unhelp', 'pl', 'answer', 'question']",negative,0
United,"['@unit', 'let', 'us', 'know', 'find', ""everyone'"", 'luggag', 'thank', '#unitedairlin']",negative,0
United,"['@unit', 'nope', '!', ""i'm"", 'ua', '174', 'suppos', 'leav', '6:47', 'still', 'gate', 'appar', 'pull', 'back', 'de-ic']",negative,0
United,"['@unit', 'still', 'bag', 'clt', 'airport', 'origin', 'told', 'would', '2pm']",negative,0
United,"['@unit', 'text', 'say', 'flight', 'delay', 'due', 'air', 'traffic', 'control', 'bs', '!', 'pull', 'plane', 'late', 'flight', '#li']",negative,0
United,"['@unit', '6', 'minut', 'board', 'b12', 'ord', 'sign', 'gate', 'agent', 'littl', 'help']",negative,0
United,"['@unit', 'websit', 'say', 'flight', 'time', 'leav', '15', 'min', 'nobodi', 'board', 'yet', '#pathet', '#needtobehonest']",negative,0
United,"['@unit', 'air', 'anoth', 'miss', 'cnxn', '2day', 'atc', 'went', 'strike', 'beliz', 'famili', 'miss', 'cnxn', 'ewr', 'pleas', 'see', 'dm']",negative,0
United,"['@unit', 'airlin', 'cancel', 'flightl', 'flight', 'tomorrow', 'nyc', 'area']",negative,0
United,"['@unit', 'pay', 'hotel', 'room', 'cleveland', 'last', 'minut', 'cancel', 'flightl', 'connect', 'flight', 'book', 'unit', '..', 'unimpress', '!']",negative,0
United,"['@unit', 'flight', 'delay', 'anoth', 'hour', '24', 'min', 'transit', 'lax', '...', 'extrem', 'unlik', 'make', '!']",negative,0
United,"['@unit', '4595', 'go', 'back', 'gate', 'b', 'c', 'someth', 'overh', 'sit', '3', 'hours.lov', 'unit', 'stink']",negative,0
United,"['@unit', 'congratul', 'unit', 'fail', 'sky', 'gate', 'plane', 'full', 'peopl', 'wait', '2', 'weather', 'get', 'wors', ""can't"", 'leav']",negative,0
United,"['@unit', 'thank', 'leav', 'bag', 'houston', '!', 'despit', 'system', 'say', 'definit', 'flight', '!']",negative,0
United,"['@unit', 'come', '27', 'shuttl', 'bu', 'lga', 'ewr', 'electr', 'power', 'outlet', 'new', 'airbu', 'interior', '#whyjeff']",negative,0
United,"['@unit', '15', 'hr', 'flight', 'w', 'broken', '#dreamlin', 'media', 'system', 'wit', '#mental', '#breakdown', 'bounc', 'wall', 'remind', ""i'm"", '1k']",negative,0
United,"['@unit', 'rebook', 'thru', 'sfo', 'arriv', '9', 'hour', 'late', 'flight', 'miss', 'activ', 'ask', 'fli', 'today', 'stop', 'told', ""i'd"", 'pay']",negative,0
United,"['@unit', 'never']",negative,0
United,"['@unit', 'tonight', 'made', 'fred', 'flintston', 'happi', 'upgrad', '1st', 'class', 'http://t.co/gkgkzlawpr']",positive,1
United,"['@unit', 'tri', 'strand', 'us', 'houston', 'tomorrow', 'morn', 'pretti', 'sure', 'overflight', 'book', 'problem', 'mainten', 'fault']",negative,0
United,"['@unit', 'costum', 'servic', 'today', 'provid', 'airport', 'suck', 'recommend', 'airlin', 'learn', 'check', 'weather', 'honest']",negative,0
United,"['@unit', 'fire', 'yr', 'rep', 'refus', 'put', 'flight', 'board', 'pass', 'seat', 'full', 'explan', 'name', 'complaint']",negative,0
United,"['@unit', ""that'"", 'great', '!', 'pl', 'let', 'know', 'u', 'start', '!']",positive,1
United,"['@unit', 'god', 'damn', 'fuck', 'crew', 'till', '6:40', 'known', 'hour', 'half', 'flight', 'time', 'bullshit']",negative,0
United,"['@unit', 'realli', 'cultur', 'problem', 'everyon', 'tri', 'work', 'blame', 'someon', 'els', 'told', ""they'r"", 'short', 'staf']",negative,0
United,"['@unit', 'suck']",negative,0
United,"['@unit', 'understand', 'anoth', 'plane', 'avail', 'full', 'day', 'till', 'departur', 'unaccept', 'phoenix']",negative,0
United,"['@unit', 'honestli', 'ruin', 'fuck', 'life', 'right', 'never', '!', '!', '!']",negative,0
United,"['@unit', 'flight', 'cancel', 'flightl', 'bdl', 'strand', '@dulles_airport', 'wait', 'almost', '2hr', 'custom', 'servic', 'shout', 'dilig', 'agent']",negative,0
United,"['@unit', 'thank', '...', 'sure', 'arrang', 'move', 'earlier', 'flight', ""i'm"", 'gate', 'seat', 'assign', 'super', 'nice', 'agent', 'gate', 'c4', 'ord']",positive,1
United,"['@unit', 'custom', 'servic', 'rep', 'could', 'confirm', 'bag', 'gave', 'differ', 'info', 'ruin', '2', 'event', 'today', '#disappoint']",negative,0
United,"['@unit', ""we'v"", 'let', 'know', 'help', 'million', 'custom', 'treat', 'like', 'garbag', 'coincid', 'ur', 'rank', 'worst', 'airlin']",negative,0
United,"['@unit', 'charg', '6500', 'biz', 'flight', 'uk', 'somewhat', 'egregi', 'charg', '3', 'top', 'sam', 'adam', 'draft', 'unit', 'club', 'usuri']",negative,0
United,"['@unit', 'social', 'listen', 'capabl', 'aw', 'repli', 'context', 'mention', '@stevelord212']",negative,0
United,"['@unit', 'follow', 'dm', 'phone', 'call']",negative,0
United,"['@unit', 'hour', 'wait', 'issu', 'resolv', 'contact', 'custom', 'servic', 'comment', 'wait', 'time', 'thank', 'contact']",positive,1
United,"['@unit', 'flight', 'ua1750', 'basic', 'prison', 'runway', 'sfo', '6delay', '4hr', 'sit', 'water', 'answer', 'remind', 'hate', 'airlin']",negative,0
